sl.no,smiles_format,xyz_file,energy,Formula,Mol_wt
42,[C]1[C]2[CH][C]3C=[C][CH][C@@]123,c8h4_aggregates_ag_a_008_b_003_000_selected_result_023_001_ag_a_008_b_003.xyz,-305.895477,C8H3,99.181
40,C#CC#C[C][CH]C#C,c8h5_aggregates_ag_a_008_b_003_004_selected_result_003_000_ag_a_008_b_003.xyz,-305.977514,C8H3,99.181
38,[c]1[c]cc2c([c]1)C=C2,c9h6_aggregates_ag_a_008_b_003_000_selected_result_031_001_ag_a_008_b_003.xyz,-305.923357,C8H3,99.181
36,C#C[C]1[C]2[C@H]3[C]4[C@@H]1[C@@]243,c9h3_aggregates_ag_a_008_b_003_008_selected_result_027_007_ag_a_008_b_003.xyz,0.0,C8H3,99.181
30,C#C[C][CH]C#CC#C,c10h6_aggregates_ag_a_008_b_003_006_selected_result_005_001_ag_a_008_b_003.xyz,0.0,C8H3,99.181
119,C#CC#C[C@@]12[C][C@@H]1C2,c10h5_aggregates_ag_a_008_b_004_001_selected_result_028_001_ag_a_008_b_004.xyz,-306.542222,C8H4,100.188
120,[C]#C[CH]C#CC#CC,c10h4_aggregates_ag_a_008_b_004_003_selected_result_008_000_ag_a_008_b_004.xyz,0.0,C8H4,100.188
118,C#CC1=C(C#C)C1=C,c10h5_aggregates_ag_a_008_b_004_008_selected_result_014_004_ag_a_008_b_004.xyz,-306.593715,C8H4,100.188
94,C#C[CH]C#C[CH]C#C,c8h4_aggregates_ag_a_008_b_004_008_selected_result_007_000_ag_a_008_b_004.xyz,-306.612209,C8H4,100.188
124,[C]1[C]2[CH]C3=C(C[CH]3)[C]12,c8h4_aggregates_ag_a_008_b_004_006_selected_result_010_000_ag_a_008_b_004.xyz,-306.52464,C8H4,100.188
122,C#CC#C[C][C]1[CH]C1,c10h5_aggregates_ag_a_008_b_004_006_selected_result_027_000_ag_a_008_b_004.xyz,0.0,C8H4,100.188
117,C#C[C@H]1C=C1C1=C[C]1,c9h4_aggregates_ag_a_008_b_004_009_selected_result_004_001_ag_a_008_b_004.xyz,0.0,C8H4,100.188
127,C#Cc1[c]cc[c]c1,c9h9_aggregates_ag_a_008_b_004_000_selected_result_030_002_ag_a_008_b_004.xyz,-306.577309,C8H4,100.188
121,[C]C1=C([CH]C#C)C1=C,c8h4_aggregates_ag_a_008_b_004_001_selected_result_004_002_ag_a_008_b_004.xyz,-306.5281,C8H4,100.188
115,C#CC1=C[C]2[CH][C]2[CH]1,c10h4_aggregates_ag_a_008_b_004_007_selected_result_010_000_ag_a_008_b_004.xyz,-306.629086,C8H4,100.188
96,[C]1[C]2[CH][C]3C=C[C@@H]3[C]12,c8h4_aggregates_ag_a_008_b_004_006_selected_result_026_000_ag_a_008_b_004.xyz,-306.53607,C8H4,100.188
105,C#C[CH]C#CC1=C[CH]1,c10h9_aggregates_ag_a_008_b_004_004_selected_result_021_001_ag_a_008_b_004.xyz,-306.585358,C8H4,100.188
103,C#C/C=C1\C=C1C#C,c10h6_aggregates_ag_a_008_b_004_006_selected_result_019_000_ag_a_008_b_004.xyz,-306.592469,C8H4,100.188
102,[c]1[c]c2c(cc1)C=C2,c8h4_aggregates_ag_a_008_b_004_006_selected_result_001_000_ag_a_008_b_004.xyz,-306.607251,C8H4,100.188
98,C=C1[C]2[CH][C]3[C][C]3[C@H]21,c10h6_aggregates_ag_a_008_b_004_002_selected_result_031_002_ag_a_008_b_004.xyz,-306.495097,C8H4,100.188
97,[C]1=C[C]=C2C=CC=C12,c8h4_aggregates_ag_a_008_b_004_004_selected_result_008_003_ag_a_008_b_004.xyz,-306.568626,C8H4,100.188
87,C#C[CH][C]1[C]C1=C=C,c10h9_aggregates_ag_a_008_b_004_004_selected_result_018_002_ag_a_008_b_004.xyz,-306.53115,C8H4,100.188
90,[CH][C]1[C]2[C@H]3[C@@H]2[C@@]13C#C,c9h4_aggregates_ag_a_008_b_004_003_selected_result_013_001_ag_a_008_b_004.xyz,-306.530509,C8H4,100.188
93,[C]1=[C]C2=CC2=CC=C1,c10h5_aggregates_ag_a_008_b_004_009_selected_result_005_000_ag_a_008_b_004.xyz,-306.585314,C8H4,100.188
129,C#CC#C/C=C\C#C,c9h9_aggregates_ag_a_008_b_004_000_selected_result_031_002_ag_a_008_b_004.xyz,-306.629879,C8H4,100.188
107,C(#CC1=C[CH]1)C1=C[CH]1,c10h4_aggregates_ag_a_008_b_004_007_selected_result_024_007_ag_a_008_b_004.xyz,-306.544638,C8H4,100.188
136,[C]#CC1=C[CH][C@H]2[CH][C]12,c8h4_aggregates_ag_a_008_b_004_001_selected_result_020_002_ag_a_008_b_004.xyz,-306.53111,C8H4,100.188
172,[C]1[CH][C]=[C][CH][C][CH][CH]1,c10h6_aggregates_ag_a_008_b_004_006_selected_result_005_001_ag_a_008_b_004.xyz,-306.589994,C8H4,100.188
139,[C]1=[C][CH][CH][C]=[C][CH][CH]1,c10h5_aggregates_ag_a_008_b_004_007_selected_result_009_000_ag_a_008_b_004.xyz,-306.596486,C8H4,100.188
83,C#CC#C[C@]12[C@@H]3[C@H]1[C@@H]32,c9h4_aggregates_ag_a_008_b_004_009_selected_result_011_001_ag_a_008_b_004.xyz,-306.54251,C8H4,100.188
191,[C]1[C]2[CH][C]3C=C[C@H]3[C]12,c10h6_aggregates_ag_a_008_b_004_007_selected_result_012_000_ag_a_008_b_004.xyz,-306.536074,C8H4,100.188
185,[CH]1C[C@]12[C@]13[C@]45[CH][C@@]41[C@@]253,c10h4_aggregates_ag_a_008_b_004_003_selected_result_005_001_ag_a_008_b_004.xyz,-306.364318,C8H4,100.188
183,[CH]1C=C[C]2[C]3[C]4[C@@H]3[C@@]124,c8h5_aggregates_ag_a_008_b_004_006_selected_result_028_001_ag_a_008_b_004.xyz,0.0,C8H4,100.188
179,C#CC1=C(C#CC)[C]1,c8h4_aggregates_ag_a_008_b_004_001_selected_result_021_005_ag_a_008_b_004.xyz,-306.571165,C8H4,100.188
171,[C]1=[C]C=C2C=C2C=C1,c9h6_aggregates_ag_a_008_b_004_004_selected_result_026_000_ag_a_008_b_004.xyz,-306.601375,C8H4,100.188
166,[C]1=[C][C@@H]2[C@@H]3[C]([C]=C1)[C@@H]32,c10h7_aggregates_ag_a_008_b_004_005_selected_result_013_002_ag_a_008_b_004.xyz,-306.525243,C8H4,100.188
165,[CH2]c1cc[c]c2c1[C]2,c10h6_aggregates_ag_a_008_b_004_000_selected_result_005_002_ag_a_008_b_004.xyz,-306.565157,C8H4,100.188
164,[C]1C=C1[C][C@]12[C@@H]3[C@H]1[C@@H]32,c10h7_aggregates_ag_a_008_b_004_005_selected_result_029_002_ag_a_008_b_004.xyz,-306.457143,C8H4,100.188
160,[C]1[C]2[CH][C]3C[CH][C]3[C]12,c10h6_aggregates_ag_a_008_b_004_007_selected_result_010_000_ag_a_008_b_004.xyz,-306.540558,C8H4,100.188
159,[C]1C=C1[C@@]12[C@H]3[C][C@@H]1[C@H]32,c9h4_aggregates_ag_a_008_b_004_009_selected_result_024_001_ag_a_008_b_004.xyz,-306.458091,C8H4,100.188
157,C#CC1=CC(C#C)=C1,c10h7_aggregates_ag_a_008_b_004_005_selected_result_009_000_ag_a_008_b_004.xyz,-306.57478,C8H4,100.188
156,C[C]1[C]C1=C=C1[C][CH]1,c8h4_aggregates_ag_a_008_b_004_002_selected_result_010_001_ag_a_008_b_004.xyz,-306.511456,C8H4,100.188
154,C#C[CH][C]1[C][C@H]1C#C,c9h4_aggregates_ag_a_008_b_004_009_selected_result_011_000_ag_a_008_b_004.xyz,0.0,C8H4,100.188
152,C#CC#C[C]1[C@@H]2[CH][C@H]12,c8h5_aggregates_ag_a_008_b_004_007_selected_result_028_001_ag_a_008_b_004.xyz,-306.553229,C8H4,100.188
150,[C]1[C]2CC3=C(C=C3)[C]12,c8h4_aggregates_ag_a_008_b_004_006_selected_result_017_000_ag_a_008_b_004.xyz,-306.492278,C8H4,100.188
146,[C]=C1c2ccccc21,c10h9_aggregates_ag_a_008_b_004_004_selected_result_004_000_ag_a_008_b_004.xyz,-306.593709,C8H4,100.188
145,C#C[CH]C#CC#C[CH2],c10h5_aggregates_ag_a_008_b_004_007_selected_result_002_001_ag_a_008_b_004.xyz,-306.61896,C8H4,100.188
144,[C]1C2=CC=C[C]3[CH][C@]132,c8h5_aggregates_ag_a_008_b_004_006_selected_result_029_000_ag_a_008_b_004.xyz,-306.560352,C8H4,100.188
143,[C]1C2=C[CH]C=C3[CH][C@]123,c10h5_aggregates_ag_a_008_b_004_001_selected_result_030_000_ag_a_008_b_004.xyz,-306.56035,C8H4,100.188
141,C#CC(C#C)=C1C=C1,c10h5_aggregates_ag_a_008_b_004_008_selected_result_001_004_ag_a_008_b_004.xyz,-306.586308,C8H4,100.188
138,C#CC#CC(=C)C#C,c10h5_aggregates_ag_a_008_b_004_006_selected_result_015_000_ag_a_008_b_004.xyz,-306.622103,C8H4,100.188
78,C#CC#C[C@@H]1[C]2[CH][C@H]21,c10h4_aggregates_ag_a_008_b_004_007_selected_result_021_002_ag_a_008_b_004.xyz,-306.547765,C8H4,100.188
100,C#C[C]1C=C1C#C[CH2],c9h8_aggregates_ag_a_008_b_004_009_selected_result_005_004_ag_a_008_b_004.xyz,-306.587505,C8H4,100.188
76,C#C[CH]C=C=C1[C][CH]1,c8h4_aggregates_ag_a_008_b_004_004_selected_result_022_004_ag_a_008_b_004.xyz,-306.543563,C8H4,100.188
21,[C]12[C@H]3[C@@H]1[C@@H]1[C]4[C@@]15[C@@H]2[C@@]435,c8h5_aggregates_ag_a_008_b_004_006_selected_result_030_001_ag_a_008_b_004.xyz,-306.44281,C8H4,100.188
20,[C]1C=C1[C@]12[C][C@@H]3[C@H]1[C@@H]32,c10h7_aggregates_ag_a_008_b_004_005_selected_result_025_002_ag_a_008_b_004.xyz,-306.458542,C8H4,100.188
19,C#CC#CC1=C(C)[C]1,c8h5_aggregates_ag_a_008_b_004_005_selected_result_015_000_ag_a_008_b_004.xyz,-306.578553,C8H4,100.188
18,C=C1c2c[c][c]cc21,c10h6_aggregates_ag_a_008_b_004_002_selected_result_005_002_ag_a_008_b_004.xyz,-306.594567,C8H4,100.188
17,C#C[CH]C1=C[C]1C#C,c8h4_aggregates_ag_a_008_b_004_002_selected_result_003_000_ag_a_008_b_004.xyz,-306.592468,C8H4,100.188
16,C#C[C][C]1[C]2[C@H]3[C@@H]1[C@@H]23,c10h4_aggregates_ag_a_008_b_004_006_selected_result_001_000_ag_a_008_b_004.xyz,0.0,C8H4,100.188
15,C#CC#C[CH]C#C[CH2],c10h6_aggregates_ag_a_008_b_004_002_selected_result_031_000_ag_a_008_b_004.xyz,-306.624353,C8H4,100.188
14,[c]1[c]cc2c(c1)C=C2,c8h4_aggregates_ag_a_008_b_004_006_selected_result_012_000_ag_a_008_b_004.xyz,-306.615219,C8H4,100.188
13,C#CC=C(C#C)C#C,c10h7_aggregates_ag_a_008_b_004_005_selected_result_028_000_ag_a_008_b_004.xyz,-306.613204,C8H4,100.188
12,[CH][C]1[C][C]([C]C#C)C1,c8h5_aggregates_ag_a_008_b_004_007_selected_result_030_000_ag_a_008_b_004.xyz,0.0,C8H4,100.188
9,C#CC#C/C=C/C#C,c10h4_aggregates_ag_a_008_b_004_004_selected_result_031_006_ag_a_008_b_004.xyz,-306.630845,C8H4,100.188
8,C1=C[C@]23[C]4[C]2[C@@]43C=C1,c10h9_aggregates_ag_a_008_b_004_004_selected_result_030_000_ag_a_008_b_004.xyz,-306.584873,C8H4,100.188
7,C#CC#CC=C1C=C1,c8h4_aggregates_ag_a_008_b_004_003_selected_result_009_000_ag_a_008_b_004.xyz,-306.602991,C8H4,100.188
5,C#CC#C[CH]C1=C[CH]1,c8h4_aggregates_ag_a_008_b_004_005_selected_result_016_001_ag_a_008_b_004.xyz,-306.602986,C8H4,100.188
4,C#CC#CC1=CC=C1,c9h8_aggregates_ag_a_008_b_004_009_selected_result_012_002_ag_a_008_b_004.xyz,-306.581518,C8H4,100.188
3,C#Cc1c[c][c]cc1,c10h5_aggregates_ag_a_008_b_004_001_selected_result_013_003_ag_a_008_b_004.xyz,-306.644293,C8H4,100.188
2,C#CC#CC#CC=C,c10h5_aggregates_ag_a_008_b_004_009_selected_result_003_001_ag_a_008_b_004.xyz,-306.641924,C8H4,100.188
1,CC#CC#CC1=C[C]1,c8h5_aggregates_ag_a_008_b_004_005_selected_result_014_000_ag_a_008_b_004.xyz,-303.567648,C8H4,100.188
133,[C]#C[C]C1=CC[C]=C1,c9h8_aggregates_ag_a_008_b_003_008_selected_result_022_001_ag_a_008_b_003.xyz,-305.921509,C8H4,100.188
99,[C]#C[C]C1=[C]C=CC1,c10h7_aggregates_ag_a_008_b_003_007_selected_result_023_001_ag_a_008_b_003.xyz,-305.917632,C8H4,100.188
77,[C]1=C=C[CH]C=C=[C][CH]1,c8h4_aggregates_ag_a_008_b_004_004_selected_result_026_003_ag_a_008_b_004.xyz,-306.595683,C8H4,100.188
22,[C]1[CH][C]=[C]C[C]=[C][CH]1,c10h6_aggregates_ag_a_008_b_004_002_selected_result_005_001_ag_a_008_b_004.xyz,-306.571063,C8H4,100.188
25,C#CC#C[C]1C=C1[CH2],c10h5_aggregates_ag_a_008_b_004_008_selected_result_006_000_ag_a_008_b_004.xyz,-306.601703,C8H4,100.188
100,[C]C1=[C]C=C[C@H]1C#C,c9h5_aggregates_ag_a_008_b_003_009_selected_result_017_001_ag_a_008_b_003.xyz,-305.900306,C8H4,100.188
30,[C]=C(C)C#CC1=C[C]1,c8h4_aggregates_ag_a_008_b_004_002_selected_result_026_001_ag_a_008_b_004.xyz,-306.509993,C8H4,100.188
28,[C]=C1[C]2[C]3CC=C[C@@]321,c8h4_aggregates_ag_a_008_b_004_001_selected_result_018_002_ag_a_008_b_004.xyz,-306.495681,C8H4,100.188
73,C#CC#C[C]1[C]2C[C@H]12,c10h10_aggregates_ag_a_008_b_004_008_selected_result_029_002_ag_a_008_b_004.xyz,-306.558193,C8H4,100.188
71,[C]1C=C1[C@@]12[C@H]3[C@H]4[C@@H]1[C@@]432,c8h4_aggregates_ag_a_008_b_004_004_selected_result_017_001_ag_a_008_b_004.xyz,-306.490501,C8H4,100.188
68,[C]1C=C1C#CC1=CC1,c9h4_aggregates_ag_a_008_b_004_001_selected_result_014_002_ag_a_008_b_004.xyz,-306.540474,C8H4,100.188
66,C#CC#C[C]C#CC,c8h5_aggregates_ag_a_008_b_004_005_selected_result_021_000_ag_a_008_b_004.xyz,-306.57516,C8H4,100.188
64,[C]=C(C)C#C[C]C#C,c8h5_aggregates_ag_a_008_b_004_005_selected_result_031_000_ag_a_008_b_004.xyz,-306.578563,C8H4,100.188
63,C#CC1=C[C@@H]1C1=C[C]1,c8h4_aggregates_ag_a_008_b_004_004_selected_result_002_002_ag_a_008_b_004.xyz,-306.53288,C8H4,100.188
60,[CH2]C#C[C]1[C]C1=C=C,c10h10_aggregates_ag_a_008_b_004_008_selected_result_020_001_ag_a_008_b_004.xyz,0.0,C8H4,100.188
59,[c]1c[c]c2c(c1)C=C2,c8h4_aggregates_ag_a_008_b_004_008_selected_result_026_000_ag_a_008_b_004.xyz,-306.578223,C8H4,100.188
57,C#CC1=CC1=C1C=C1,c9h8_aggregates_ag_a_008_b_004_009_selected_result_026_003_ag_a_008_b_004.xyz,-306.541118,C8H4,100.188
69,C=C=C1[C]2[CH][C]=C[C]21,c8h5_aggregates_ag_a_008_b_004_006_selected_result_014_002_ag_a_008_b_004.xyz,-306.521067,C8H4,100.188
52,[C]1[CH][C@@]12[C][C@@H]1[C@@H]3[C]2[C@@H]31,c9h4_aggregates_ag_a_008_b_004_009_selected_result_003_001_ag_a_008_b_004.xyz,-306.404187,C8H4,100.188
55,[C]#CC#C[C][C]1CC1,c9h4_aggregates_ag_a_008_b_004_006_selected_result_017_001_ag_a_008_b_004.xyz,-306.54547,C8H4,100.188
49,C#CC1(C#C)[C@H]2[C][C@H]21,c10h5_aggregates_ag_a_008_b_004_008_selected_result_019_005_ag_a_008_b_004.xyz,-306.510295,C8H4,100.188
45,[CH]=C[C@H]1[C@]23[C@]45[CH][C@@]42[C@@]153,c10h4_aggregates_ag_a_008_b_004_003_selected_result_011_001_ag_a_008_b_004.xyz,-306.324924,C8H4,100.188
40,C1#CC=CC#CC=C1,c9h4_aggregates_ag_a_008_b_004_000_selected_result_020_000_ag_a_008_b_004.xyz,-306.629086,C8H4,100.188
39,[C]1[C@]23[C][C@]12C=CC=C3,c10h5_aggregates_ag_a_008_b_004_001_selected_result_014_000_ag_a_008_b_004.xyz,-306.537174,C8H4,100.188
32,C#C[C@]12[C@@H]3[C@H]1[C@@]32C#C,c10h4_aggregates_ag_a_008_b_004_004_selected_result_007_000_ag_a_008_b_004.xyz,-306.530509,C8H4,100.188
35,[C]#C[C]1[C]2[C](C=C)[C@@H]12,c9h4_aggregates_ag_a_008_b_004_006_selected_result_029_002_ag_a_008_b_004.xyz,-306.497151,C8H4,100.188
36,C#Cc1[c][c]ccc1,c10h5_aggregates_ag_a_008_b_004_005_selected_result_011_004_ag_a_008_b_004.xyz,-306.645009,C8H4,100.188
82,C#C[CH]C1=CC1=C=C,c8h5_aggregates_ag_a_008_b_005_008_selected_result_025_005_ag_a_008_b_005.xyz,-307.193009,C8H5,101.195
83,C#CC#C[C@H]1[C]2C[C@@H]21,c9h7_aggregates_ag_a_008_b_005_009_selected_result_011_000_ag_a_008_b_005.xyz,-307.144187,C8H5,101.195
85,C=C=C1[C][C]1C1=CC1,c10h6_aggregates_ag_a_008_b_005_005_selected_result_030_005_ag_a_008_b_005.xyz,-307.121478,C8H5,101.195
81,[CH][C]1[C@@]23C[C@@H]2[C@]13C#C,c9h8_aggregates_ag_a_008_b_005_003_selected_result_001_000_ag_a_008_b_005.xyz,0.0,C8H5,101.195
88,[CH2]C#C[C]C1=C(C)[C]1,c10h9_aggregates_ag_a_008_b_005_000_selected_result_030_003_ag_a_008_b_005.xyz,0.0,C8H5,101.195
91,C#CC1=C[CH][C@H]1C#C,c10h6_aggregates_ag_a_008_b_005_003_selected_result_022_003_ag_a_008_b_005.xyz,-307.204984,C8H5,101.195
93,C#C[CH]C(=C=C)C#C,c9h10_aggregates_ag_a_008_b_005_006_selected_result_031_002_ag_a_008_b_005.xyz,-307.206198,C8H5,101.195
95,[CH2]C1=C([CH2])[C@@]23[CH][C]2[C]13,c8h5_aggregates_ag_a_008_b_005_003_selected_result_019_000_ag_a_008_b_005.xyz,-307.120282,C8H5,101.195
84,C#C[C]1[C@H]2C[C@@]12C#C,c9h8_aggregates_ag_a_008_b_005_003_selected_result_001_001_ag_a_008_b_005.xyz,-307.170279,C8H5,101.195
80,[CH2]c1ccc2c(c1)[C]2,c9h6_aggregates_ag_a_008_b_005_008_selected_result_016_000_ag_a_008_b_005.xyz,-307.223622,C8H5,101.195
74,C=C=C1[C][C]1C#CC,c10h6_aggregates_ag_a_008_b_005_005_selected_result_021_002_ag_a_008_b_005.xyz,-307.158055,C8H5,101.195
76,C#C[C](C#C)C1=CC1,c10h6_aggregates_ag_a_008_b_005_009_selected_result_023_001_ag_a_008_b_005.xyz,-307.186407,C8H5,101.195
75,C#CC#C[C]/C=C\[CH2],c8h5_aggregates_ag_a_008_b_005_003_selected_result_028_001_ag_a_008_b_005.xyz,-307.226937,C8H5,101.195
73,[C]1[C][CH]C=C[CH]C=[C]1,c10h9_aggregates_ag_a_008_b_005_004_selected_result_002_004_ag_a_008_b_005.xyz,-307.210131,C8H5,101.195
72,[CH]=C(C#CC#C)C=C,c8h7_aggregates_ag_a_008_b_005_007_selected_result_004_000_ag_a_008_b_005.xyz,-307.185623,C8H5,101.195
71,C#CC#CC1=C(C)[CH]1,c9h8_aggregates_ag_a_008_b_005_004_selected_result_024_000_ag_a_008_b_005.xyz,-307.193591,C8H5,101.195
97,C#C[C]/C=C\C1=C[CH]1,c10h9_aggregates_ag_a_008_b_005_008_selected_result_015_000_ag_a_008_b_005.xyz,-307.178892,C8H5,101.195
69,C#CC#CC1=CC[CH]1,c9h5_aggregates_ag_a_008_b_005_002_selected_result_025_000_ag_a_008_b_005.xyz,-307.212205,C8H5,101.195
62,C#CC#C[CH]C=C=C,c9h8_aggregates_ag_a_008_b_005_006_selected_result_018_000_ag_a_008_b_005.xyz,-307.230062,C8H5,101.195
68,C#C[C]1CC1=C1C=C1,c10h9_aggregates_ag_a_008_b_005_004_selected_result_012_001_ag_a_008_b_005.xyz,-307.160936,C8H5,101.195
65,C#C[C][C]1[C][C@@H]1C=C,c9h7_aggregates_ag_a_008_b_005_003_selected_result_024_000_ag_a_008_b_005.xyz,0.0,C8H5,101.195
77,C#CC#C[CH]CC#C,c10h6_aggregates_ag_a_008_b_005_008_selected_result_006_002_ag_a_008_b_005.xyz,-307.205808,C8H5,101.195
99,C#C[C]C1=C[C]1C=C,c8h5_aggregates_ag_a_008_b_005_001_selected_result_001_001_ag_a_008_b_005.xyz,-307.183763,C8H5,101.195
121,C#C/C=C\C#C[C][CH2],c10h9_aggregates_ag_a_008_b_005_004_selected_result_024_002_ag_a_008_b_005.xyz,0.0,C8H5,101.195
102,[C]1=C=C[CH]C=C=[C]C1,c9h6_aggregates_ag_a_008_b_005_004_selected_result_027_000_ag_a_008_b_005.xyz,-307.222776,C8H5,101.195
149,C#C[C]1[C][C@H]1C1C=C1,c9h7_aggregates_ag_a_008_b_005_003_selected_result_021_001_ag_a_008_b_005.xyz,-307.110118,C8H5,101.195
151,[CH2]C1=C(C2=C(C)[C]2)[C]1,c10h6_aggregates_ag_a_008_b_005_005_selected_result_022_000_ag_a_008_b_005.xyz,-307.115423,C8H5,101.195
148,[CH2]C#C[C][C]1[C][CH]C1,c10h6_aggregates_ag_a_008_b_005_005_selected_result_004_005_ag_a_008_b_005.xyz,0.0,C8H5,101.195
146,C#C[C]1[C]=[C]CC=C1,c10h5_aggregates_ag_a_008_b_005_005_selected_result_010_000_ag_a_008_b_005.xyz,-307.20548,C8H5,101.195
60,C#CC1=C[C]2[C@@H]3[C@H]1[C@H]23,c8h5_aggregates_ag_a_008_b_005_000_selected_result_016_000_ag_a_008_b_005.xyz,-307.168204,C8H5,101.195
145,C1=C[C@H]2[C@@]34[C]5[C@@H]1[C@@]23[C@H]54,c8h5_aggregates_ag_a_008_b_005_006_selected_result_026_000_ag_a_008_b_005.xyz,-307.141005,C8H5,101.195
144,[c]1[c]cc2c(c1)[CH]C2,c9h5_aggregates_ag_a_008_b_005_000_selected_result_016_000_ag_a_008_b_005.xyz,-307.224182,C8H5,101.195
143,C#C[C]1[C]2[C](C=C)[C@@H]12,c8h5_aggregates_ag_a_008_b_005_001_selected_result_027_000_ag_a_008_b_005.xyz,-307.163368,C8H5,101.195
139,C#CC1=C[C@H]2[C]3[C@@H]1[C@H]32,c9h5_aggregates_ag_a_008_b_005_007_selected_result_003_007_ag_a_008_b_005.xyz,-307.184609,C8H5,101.195
137,C#CC1=C[C@@H]2[C]3[C@H]1[C@@H]32,c9h5_aggregates_ag_a_008_b_005_004_selected_result_028_000_ag_a_008_b_005.xyz,-307.184605,C8H5,101.195
135,C#C[C]1[C][C@@H]1C1C=C1,c8h5_aggregates_ag_a_008_b_005_001_selected_result_022_002_ag_a_008_b_005.xyz,-307.110126,C8H5,101.195
132,[CH2]c1cccc2c1[C]2,c9h5_aggregates_ag_a_008_b_005_005_selected_result_022_000_ag_a_008_b_005.xyz,-307.229354,C8H5,101.195
128,C#Cc1cc[c]cc1,c9h5_aggregates_ag_a_008_b_005_007_selected_result_031_005_ag_a_008_b_005.xyz,-307.292095,C8H5,101.195
125,C#CC1=C[C]2[CH][C@@H]2[CH]1,c10h5_aggregates_ag_a_008_b_005_004_selected_result_006_000_ag_a_008_b_005.xyz,-307.195576,C8H5,101.195
124,C#C[C][CH][C@H]1[C@H]2[C][C@H]21,c9h7_aggregates_ag_a_008_b_005_003_selected_result_011_001_ag_a_008_b_005.xyz,-307.115922,C8H5,101.195
123,C#C[C]/C(C#C)=C/[CH2],c10h6_aggregates_ag_a_008_b_005_009_selected_result_022_000_ag_a_008_b_005.xyz,-307.203913,C8H5,101.195
116,C#C/C=C1/[C]2C(=C)[C@@H]21,c8h5_aggregates_ag_a_008_b_005_008_selected_result_018_005_ag_a_008_b_005.xyz,-307.166233,C8H5,101.195
114,[C]1C=C1C1=CC[C]=C1,c9h6_aggregates_ag_a_008_b_005_001_selected_result_001_001_ag_a_008_b_005.xyz,-307.167905,C8H5,101.195
112,C#C/C=C1\C[C]1C#C,c9h7_aggregates_ag_a_008_b_005_009_selected_result_009_001_ag_a_008_b_005.xyz,-307.19804,C8H5,101.195
108,C=CC=C=C1[C]2[CH][C]21,c8h7_aggregates_ag_a_008_b_005_007_selected_result_018_000_ag_a_008_b_005.xyz,-307.147243,C8H5,101.195
106,C#CC#CC([CH2])=C=C,c8h5_aggregates_ag_a_008_b_005_002_selected_result_019_001_ag_a_008_b_005.xyz,-307.208077,C8H5,101.195
104,C#CC#C[CH]C1=CC1,c10h9_aggregates_ag_a_008_b_005_008_selected_result_014_000_ag_a_008_b_005.xyz,-307.201327,C8H5,101.195
103,C#CC1=CC1=C=C[CH2],c9h9_aggregates_ag_a_008_b_005_007_selected_result_009_001_ag_a_008_b_005.xyz,-307.175005,C8H5,101.195
101,C#CC1=C(C#C)C[CH]1,c9h8_aggregates_ag_a_008_b_005_003_selected_result_025_001_ag_a_008_b_005.xyz,-307.214368,C8H5,101.195
59,C#Cc1c[c]ccc1,c9h5_aggregates_ag_a_008_b_005_009_selected_result_020_000_ag_a_008_b_005.xyz,-307.292489,C8H5,101.195
46,[CH]1[C]2[C@@H]3[C]4[C@@H]3[C@@H]3[C@H]4[C@]123,c9h10_aggregates_ag_a_008_b_005_006_selected_result_005_001_ag_a_008_b_005.xyz,-307.100213,C8H5,101.195
57,C#CC#C[C@@H]1[C]2C[C@H]21,c8h5_aggregates_ag_a_008_b_005_002_selected_result_009_000_ag_a_008_b_005.xyz,-307.144198,C8H5,101.195
23,[CH]=CC1=C([CH2])[C]1C#C,c10h6_aggregates_ag_a_008_b_005_005_selected_result_022_001_ag_a_008_b_005.xyz,-307.161198,C8H5,101.195
22,C#C[C][C]1[C]C(=C)C1,c8h5_aggregates_ag_a_008_b_005_007_selected_result_017_001_ag_a_008_b_005.xyz,-307.134185,C8H5,101.195
21,C#C[C]/C=C/C1=C[CH]1,c10h9_aggregates_ag_a_008_b_005_008_selected_result_003_000_ag_a_008_b_005.xyz,-307.180357,C8H5,101.195
20,[CH][C]1C[C@@H]2[C](C#C)[C]12,c8h5_aggregates_ag_a_008_b_005_007_selected_result_002_001_ag_a_008_b_005.xyz,-307.095477,C8H5,101.195
19,C#C[C][C]1[C@H]2[C@H]3[C@@H]1[C@@H]23,c8h5_aggregates_ag_a_008_b_005_001_selected_result_010_002_ag_a_008_b_005.xyz,-307.154892,C8H5,101.195
18,C#CC1=C/C1=C1/[CH]C1,c10h10_aggregates_ag_a_008_b_005_002_selected_result_013_001_ag_a_008_b_005.xyz,-307.152381,C8H5,101.195
17,[C]C1=C2C=CCC=C12,c10h9_aggregates_ag_a_008_b_005_004_selected_result_029_003_ag_a_008_b_005.xyz,-307.143703,C8H5,101.195
16,[C]#CC1=C([CH2])C([CH2])=C1,c9h7_aggregates_ag_a_008_b_005_008_selected_result_014_001_ag_a_008_b_005.xyz,-307.177622,C8H5,101.195
15,[C]1C2=C1C=C[CH]C=C2,c8h5_aggregates_ag_a_008_b_005_009_selected_result_028_000_ag_a_008_b_005.xyz,-307.23866,C8H5,101.195
14,[C]1C=C1[C]1[CH][C@@H]2C[C]12,c9h10_aggregates_ag_a_008_b_005_006_selected_result_025_002_ag_a_008_b_005.xyz,0.0,C8H5,101.195
