smiles,serial No.
C1(CCCc2c1cccc2)(C)C,16137
C(c1cc2c(cc1)cccc2)(C)C,16238
c1(c(cc(cc1)C)C=C)C,16265
c1(c(cccc1C)C)C=C,16266
C1(CCCC1)CCCC,16269
C1(CCCC1)CCC,16270
C(CCc1ccccc1)(C)C,16294
C(CC)(c1ccccc1)(C)C,16295
c1(cc(CC)cc(c1)C)CC,16302
[C@@H](CCCC(C)C)(CC)C,16319
C(C(=CCC)C=C)C,16384
C(C1CCCCC1)(C1CCCCC1)CCCCCC,16404
C(CCCCCCCC)CCCCCCc1ccccc1,16476
c12c(cc(cc1C)C)ccc(c2)C,16477
c12c(c(ccc1C)C)cccc2C,16478
c12c(c(ccc1C)C)ccc(c2)C,16479
[C@@](CCC)(CC)(c1ccccc1)C,16485
C1c2c(C=C1C)cccc2,16587
C(CCCc1ccccc1)CCCC,16607
[C@H]1([C@@H](CCCC1)C)C,16628
[C@@H]1(C[C@@H](CCC1)C)C,16629
[C@H](CC(C)C)(CCC)C,16656
C(CC(=C)C)(C)C,16657
[C@H](CCC(C)C)(CC)C,16662
C(CCC)(CCC)CC,16663
[C@H](CCCCC)(CC)C,16664
[C@H](CCCC)(CCC)C,16665
[C@H]1(C(C)(C)C)CCC=CC1,16688
c1(c(ccc(c1)C)C=C)C,16694
C(=CC=C)C=C,16695
c12c(cc(c(c2)C)C)cccc1C,16732
C1(c2c(c3c1cccc3)cccc2)CC,16801
c1(c2ccccc2)ccc(cc1)C=C,16883
c12c(cc3c(c2)cc(cc3)C)ccc2c1cccc2,16929
c12c(cc3c(c2)ccc(c3)C)ccc2c1cccc2,16930
c12c3c(ccc2ccc2c1cccc2)cc(cc3)C,16931
c12c3c4ccc1c(ccc2ccc3ccc4)C,16932
c12c(cc3c(c2)cccc3C)ccc2c1cccc2,16933
c12c(c(cc3c1cccc3)C)ccc1c2cccc1,16934
c12c3c4ccc1c1c(c(c2ccc3ccc4)C)cccc1,16935
C(CCC#CCCC)CC,16944
C(c1ccc(cc1)C(=C)C)(C)C,16952
C(CC=C)CC=C,16968
C(CCC#C)CCC#C,16969
[C@H](CCCCCCCCC)(CC)c1ccccc1,16979
C(CCCCCC)(CCCCCC)c1ccccc1,16980
C1(CC1)CCC,17014
c12c(c3c(cc1ccc1c2cccc1)cccc3)C,17026
[C@@H]1([C@@H](CC1)C=C)C=C,17027
[C@@H](CCC=C(C)C)(C)C=C,17090
C(CCCCCC=C)CCCCC,17095
c12c(c3c(cc1cccc2)cccc3)C=C,17125
[C@@H]1([C@@H](CCC1)C)C,17148
[C@H]1(C[C@@H](CC1)C)C,17149
[C@H]1(c2c(C=C1)cccc2)C=C,17183
c12c(CC=C)cccc1cccc2,17217
c12c3c(ccc1cc1c(c2)cccc1)cc(cc3)C,17254
c12c3c(ccc1cc1c(c2)cccc1)ccc(c3)C,17255
c12c3c(ccc1cc1c(c2)cccc1)cccc3C,17256
C1(c2c(c3c1cccc3)cccc2)C,17299
c12c3c(ccc1cc(cc2)C)cccc3,17321
[C@@H]1(C[C@H](CC1)C)C,17326
c12c(c(c3c(c2)cccc3)C)ccc2c1cccc2,17347
c12c3c(ccc2ccc2c1cccc2)ccc(c3)C,17454
C1(C[C@H](c2c1cccc2)C)(C)C,17470
C1CCC=C(C1)C=C,17497
[C@H](CCC)(c1ccccc1)C,17627
C(CC[C@H](c1ccccc1)C)CCCCCCC,17628
[C@H](CCCCCC)(CCCCC)c1ccccc1,17629
[C@H](CCCCCCC)(CCCC)c1ccccc1,17630
[C@H](CCCCCCCC)(CCC)c1ccccc1,17631
C(CC)C=C(C)C,17656
[C@H](CCCCCCCCCCC)(CCC)C,17751
C1CCC(=CC#C)CC1,17754
C1CCc2c(C1)c(ccc2)C,17768
C(CCC#CC)CC,17769
[C@@H]1([C@@H](C[C@H](C1)C)C)C,17779
[C@H]12[C@H]([C@H]3C[C@@H]1CC3)CCC2,17795
[C@@H](CCCCCC)(CCC)C,17835
[C@@]12([C@H](C1)C(=CC2)C)C(C)C,17868
c12c3c4c5c(c1cc1c(c2ccc3ccc4)cccc1)ccc(c5)C,17873
c12c3c4c5c(c1cc1c(c2ccc3ccc4)cccc1)cc(cc5)C,17874
c12c3c4c(cc2ccc2c1c(c1c3cccc1)ccc2)cccc4C,17876
c1(CC)c(cccc1C)C,17877
C(c1cc2c(cc1)cccc2)(C)(C)C,17889
C(CCCCCCCCCCC)[C@@H](CC)C,17899
C1(CCCCC1)CCCCCCCCC,17900
C1([C@@H](CCCCCC)C)CCCCC1,17901
c12c3c4c(cc1c1c(c2cc2c3cccc2)cccc1)cccc4,18138
[C@H]1(CCCc2c1cccc2)c1ccccc1,18178
c12c(cc(cc1C)C)cc(cc2)C,18197
[C@@H]12[C@H](C[C@@H](C1)C=C2)C=C,18273
C1(C[C@@H](CCC1)C)(C)C,18309
C(CC(C)C)(CC)CC,18312
C(CCC)(CC)(CC)C,18313
C([C@H](CC)C)(CC)CC,18314
C1(C(C)(C)C)CCCCC1,18508
C(CCCCC)C(C)C,18591
C(c1ccccc1)C(=C)C,18687
C1(C(C)C)c2c(c3c1cccc3)cccc2,18696
C(C=C(C)C)C=C(C)C=C,18756
c12c3c4c(cc1ccc(c2C=C3)C)c1c(cc4)cccc1,18761
c12c(c3c(cc2)cccc3)ccc2c1cccc2C,18779
c12c3c(ccc1c1c(cc2)cccc1)cccc3C,18780
c12c(c3c(cc2)cccc3)ccc2c1cc(cc2)C,18781
c12c(c3c(cc2)cccc3)ccc2c1ccc(c2)C,18782
c12c3c4cc(c1cccc2ccc3ccc4)C,18784
[C@]12([C@@H](C1)C(=C)CC2)C(C)C,18818
[C@@H](CCC)(C)C=C,18848
C(CC=CC)(C)C,18849
C(C(=C)C=C)C,18850
[C@H](CC)(C(=C)C)C,18851
C(CC)(C)(C)C=C,18852
C(CC=C(C)C)(C)C,18853
c12c3c4ccc1cc(cc2ccc3ccc4)C,18932
C(CCCC#C)CCC,18937
c1(CC)ccc(cc1)C=C,18940
C(CCC(C)C)(C)(C)C,19041
c12c3c(ccc1cc(c(c2)C)C)cccc3C,19350
c12c(cc(cc2)CC)ccc2c1cccc2,19351
c12c(cc3c(c1cccc2)cccc3)CC,19352
c12c(c3c(cc2C)cccc3)ccc2c1cccc2,19427
c12c3c4=CCCC=c4cc2C=Cc1c1c(c3)cccc1,19428
c12c(c3c(c(c1C)C)cccc3)ccc1c2cccc1,19429
c12c(c3c(cc1c1c(cc2)cccc1)cccc3)CC,19430
C(CCC=C)CC=C,19460
C(CC=CC)CC=C,19461
[C@@H]1(C[C@H](CC1)C)CC,19502
[C@@H]1(CC[C@@H](CC1)C)CC,19503
C1(CCCC1)CCCCC,19540
[C@H](CC)(CC=C)C,19589
[C@@]12([C@H]3[C@H]([C@@H]1C(=CC3)C)[C@@H](CC2)C(C)C)C,19725
C1(CCCC1)C(C)C,19751
c12c(c(ccc1cccc2C)C)C,19753
[C@@H]1(CCc2c(C1)cccc2)C,19755
[C@H](CCC[C@@H](CC)C)(CCCC(C)C)C,19773
[C@H](CCC[C@@H](CCC)C)(CCCC(C)C)C,19774
[C@@H](CCC[C@H](CCCCC)C)(CCCC(C)C)C,19775
[C@]1(CC(c2c1cccc2)(C)C)(c1ccccc1)C,19793
c1(c(cc(cc1C)C)C)c1ccccc1,19876
[C@@H](CCC(C)C)(C(C)C)C,19944
C(CC)(CC)C=C,19951
C(CC=C)C(=C)C,19965
C(CC=CC)C,19966
C1CC=CC=CC1,19969
[C@H](CCC=C(C)C)(CC)C,19974
c12c3c(c(ccc3)C)ccc1ccc1c2cccc1,20008
[C@H]1(CC(C)C)CCCC=C1,20057
C(CCC#CC)CC#CC,20066
C1(CCCCCC1)C,20082
C(=CC)(CC)c1ccccc1,20127
C(CC)(CC)(CC)c1ccccc1,20136
[C@@H]1(C[C@H](c2c1cccc2)C)C,20143
C(c1ccc(cc1)CC)(C)C,20197
C1(CCCCC1)CCCCCC,20283
C1(CCCCC1)CCCCC,20284
c12c(c3c(cc2)cccc3)cccc1c1ccccc1,20325
C(C[C@@H](CC(C)(C)C)C)(CC(C)(C)C)(C)C,20414
C1(CCCCC1)Cc1ccccc1,20444
C1(CC2CCCCC2)CCCC1,20490
c1(cc(c(cc1)C)C)c1ccccc1,20492
c12c(c(c(c(c1C)C)C)C)ccc1c2cccc1,20537
[C@H](CCC)(CC)c1ccccc1,20546
C(c1ccccc1)C=C(C)C,20572
[C@H]1(c2c(c(ccc2C)C)C=CC1)C,20595
c12c3c4c(cc1c1c(cc2ccc3ccc4)cccc1)C,20611
C1(C[C@@H](CC1)C)(C)C,20615
[C@H](CCCCCCC)(CCCCC)c1ccccc1,20632
[C@H](CCCCCCCC)(CCCC)c1ccccc1,20633
[C@H](CCCCCCCCC)(CCC)c1ccccc1,20634
[C@H](CCCCCCCCCC)(CC)c1ccccc1,20635
C(CC[C@H](c1ccccc1)C)CCCCCCCC,20636
[C@H](CCCCCCC)(CCCCCC)c1ccccc1,20637
[C@H](CCCCCCCC)(CCCCC)c1ccccc1,20638
[C@H](CCCCCCCCC)(CCCC)c1ccccc1,20639
[C@H](CCCCCCCCCC)(CCC)c1ccccc1,20640
[C@H](CCCCCCCCCCC)(CC)c1ccccc1,20641
C(CCCCCCCCC)CC[C@H](c1ccccc1)C,20642
[C@H](CCCCCCC)(CCC)c1ccccc1,20654
[C@H](CCCCCCCC)(CC)c1ccccc1,20655
C(CCCCCCC)C[C@H](c1ccccc1)C,20656
[C@H](CCCCC)(CCCC)c1ccccc1,20657
[C@H](CCCCCC)(CCC)c1ccccc1,20658
C(C[C@@H](c1ccccc1)C)CCCCCC,20659
C(CCCCC)(CCCCC)c1ccccc1,20660
[C@H](CCCCCC)(CCCC)c1ccccc1,20661
C(=CC)(C)C=C,20682
c12Cc3c(c1cc(c(c2)C)C)cccc3,20734
[C@H]([C@@H](c1ccccc1)C)(c1ccccc1)C,20735
[C@H](CCCCCCC)(CC)c1ccccc1,20740
C(c1c(cc(cc1)C)C)(C)C,20832
C(c1cc(cc(c1)C)C)(C)C,20833
[C@@H]1([C@@H]2C[C@H](C1)C=C2)[C@H]1CCC=CC1,20835
[C@H]1(c2ccccc2)C=CCC=C1,20927
C([C@@H](C)C=C)CCC,20946
C(c1ccc(CCC)cc1)CC,20958
[C@@H]1(CCc2c1cccc2)CC,20971
C(=C)(C=CC(=C)C)C,21024
c1(c2cc(c(cc2)C)C)cc(c(cc1)C)C,21029
C(c1cc(CC)ccc1)(C)C,21030
C(c1ccc(cc1)C)c1ccc(cc1)C,21071
C(c1c(cc(c(c1)C)C)C)c1c(cc(c(c1)C)C)C,21072
C1CC(=C)CCC1=C,21083
C(CC(C)C)C[C@H](C)C=C,21085
[C@@H]1(CCC=CC1)c1ccccc1,21096
C(CCCC=C)(C)C,21122
C(Cc1ccc(cc1)C)(C)C,21240
c1(C(C)C)cc(C(C)C)c(cc1C)C,21259
c1(cc(cc(c1)C=C)C)C,21476
c12c3c4c(c1cc1c(c2cc2c3cccc2)cccc1)cccc4,21480
[C@H]1(C(C)C)CCC(=CC1)C,21671
C1(CCCCC1)CCCCCCC,21832
C1CCC(=CCC)C1,21836
C1(CCCCC1)C=C=C,21873
[C@@H]12[C@@H]3[C@@H](CC[C@H]1CCCC2)CCCC3,21971
[C@H]12[C@H]3[C@@H](C[C@H]1CCCC2)CCCC3,21972
c12c3CCc1cccc2c1c(c3)cc2c(c1)cccc2,22014
[C@H](Cc1ccccc1)(c1ccccc1)C,22068
C(CCCCC=C)CCCC=C,22170
[C@H](CCCCCC)(CC)C,22202
[C@@H]1(CCC(=CC1)C)C(=C)C,22311
[C@@]123[C@@](C1)(CC2)CCCCC3,22325
C1(CCCCC1)CCCCCCCCCCCCC,22327
C1(CCCCC1)CCCCCCCCCCCCCCC,22328
[C@H](CCCC)(c1ccccc1)C,22385
C(CC(=C)C)CC,22468
c12c(cc3c(c2)c(ccc3)C)ccc2c1cccc2,22488
C(c1c2c(ccc1)cccc2)(C)C,22535
[C@H](CCCCCCCC)(CCCCCC)C,22545
C1(CCCCC2CCCCC2)CCCCC1,22546
C12([C@@H](C1)CCCC)CC2,22566
[C@H](c1cc(c(cc1)C)C)(c1ccccc1)C,22570
[C@@H]1(C[C@@H](c2c1cccc2)C)c1ccccc1,22924
c12c3c4ccc1cc1c(cc2ccc3ccc4)ccc1,23054
c12c3c4CCc1cccc2ccc3ccc4,23111
C(c1cc(cc(c1)C)CC)(C)(C)C,23114
c12c(CCC1)c(cc(c2C)C)C,23150
C1CCc2c1c(ccc2C)C,23151
C1(=C2CCC2)CCC1,23174
C(CCCCCC)CCCCc1ccccc1,23194
C1(CC=C(CCC=C(CC=C1)C)C)(C)C,23204
C(CCCCCCCC=C)CCCCCCC,23217
C1(CCCCC1)CCCCCCCCCCCCCCCC,23250
C(CCCC(C)C)(CCCC(C)C)C,23296
[C@@H]1([C@@H](CCCC1)C)C,23313
C(CCCCCC)CC(C)C,23415
C(CCC(C)C)CCCCCC,23459
C1([C@@H](CC)C)CCCCC1,23468
C(CCC=C)(C)(C)C,23502
C(c1ccc(cc1)c1ccccc1)(C)C,23503
C(C(=C(C)C)C)CC,23528
[C@@H](C(C)C)(CCCCC)C,23531
C(C[C@@H](CC)C)(CC)(C)C,23544
C(C(C)(C)C)(C[C@@H](C(C)(C)C)C)(C)C,23652
c12c3c(ccc1ccc(c2C)C)ccc(c3C)C,23769
c12c3c4Cc5c(c3ccc1Cc1c(c2cc4)cccc1)cccc5,23808
c12c3c(c(ccc3)C)ccc1c(ccc2)C,23838
c1(c2ccc(cc2)C)cc(ccc1)C,23859
C([C@H](C)C=C)(C)C,23866
c12c3c(ccc1cc(cc2C)C)cc(cc3C)C,23880
C(CC=CCCCC)CC,23916
C1c2c(C(=CC1)c1ccccc1)cccc2,24054
c12c3c4c5c(cc3)cccc5ccc4cc1C(=CCC2)C,24122
c1(CC)cc(ccc1)C=C,24143
c1(CC)c(cccc1)C=C,24218
[C@H](c1ccccc1)(C=Cc1ccccc1)C,24254
[C@@]12([C@](C(=C1C)C)(C(=C2C)C)C)C,24278
[C@H]1([C@@H](CCC[C@H]1C)C)C,24317
[C@H](CCCCCCCCC)(CCCCC)C,24945
C(c1ccc(cc1)CC)(c1ccc(cc1)CC)C,25060
c12c3c4c5c(c1cccc2ccc3C)cccc5ccc4,25191
C(CCC=CCCCCCC)CCC,25209
c1(C(C)C)c(cc(C(C)C)c(c1)C)C,25211
C(CC)C(=CC)C,25402
C(=C(C)C)(CC)C,25403
C1(=C(CCCC1)C)C(C)C,25445
[C@H]1(C=CC=C1)C,25512
C(CC=C)(CC=C)c1ccccc1,25663
[C@@H]1(CCc2c(C1)cc(cc2)C)C,25667
C1(CCCCCCC1)CC,25746
[C@H](CCCCCCC)(CCCCC)C,25835
C(CCCCCCC=C)CCCCCC,25913
C(CC(C)C)(C)(C)C=C,25980
C1([C@H]2[C@@H]1CC=C(C2)C)(C)C,26049
C(CCC(C)C)(CC)CC,26056
C(C(C)(C)C)(CCC)(C)C,26057
C(CC(C)(C)C)(CC(C)(C)C)C,26058
[C@H]1(CCCC(=C)C1)C(C)C,26299
[C@H]1(CCCC(=C)C1)C(=C)C,26300
C1([C@@H]2[C@@H](C1)C(=C)CCC=C(CC2)C)(C)C,26318
[C@H](C(C)C)(CCCC)C,26375
c1(cc(ccc1)C)C=Cc1ccccc1,26440
C1(CCC=CC1)(C)C,26445
c12c(c3c(cc2C)cccc3)c(cc2c1cccc2)C,26566
C(C[C@H](CCC)C)(C)(C)C,26839
[14CH4],26873
c1(c(CCCC)ccc(c1)CCCC)CCCC,26919
C(CC(CC(C)C)(C)C)(CC(C)(C)C)(C)C,27137
C1CC(=CCCC1=CC)C,27253
[C@]12([C@@H](CC[C@H](C2)C(C)C)CCC[C@H]1C)C,27255
c12c(c3c(cc1ccc1c2cccc1)c1c(cc3)cccc1)C,27410
c12c3c4ccc1cc(cc2ccc3cc(c4)C)C,27441
C(CCCC)(CCCC)C,27518
C(CCC)CC(=C)C,27519
[C@@H]1([C@@H](CC[C@H]1C)C)C,27533
C(C=CC(C)C)(C)C,27535
c12c3c(c4c(cc3)cccc4)ccc1c(c(cc2)C)C,27539
[C@@H](C(C)C)(CC=C)C,27683
[C@@H]12C[C@@H](C(=CC)C1)C=C2,27756
c12CCCCc1ccc1c2cc2c(c1)ccc1c2cccc1,27810
c12CCCCc1ccc1c2cc2c(CCc3c2cccc3)c1,27811
C(CC)CC=CC#CCCCC,27820
c12CCc3c(c1cc1c(c2)ccc2c1cccc2)cccc3,27836
[C@@H]12[C@@H](C1)CC=CC2,27923
[C@@H]1(C[C@H](CCC1)C)C(C)C,27938
C(Cc1c2c(ccc1)cccc2)(C)C,28017
C([C@@H](CCC)C)(C)(C)C,28021
C(C[C@H](CC)C)(C)(C)C,28022
C(C(C)C)(CCC)(C)C,28023
C(CC(C)C)(CC)(C)C,28024
C([C@@H](CC)C)(CC)(C)C,28025
C(C(CC)CC)(C)(C)C,28026
C(C(C)C)(CC)(CC)C,28027
C(C(C)C)(C(C)C)(C)C,28028
[C@@H](CC(C)(C)C)(C(C)C)C,28029
C1(CCCC1)(CC)C,28030
c12c3c4c(cc2ccc2c1c(cc3C)ccc2)cccc4,28035
c12c3c4c(ccc3ccc1c1c(cc2cc4)cccc1)C,28036
c12c3c4ccc1c1c(cc2ccc3cc(c4)C)cccc1,28037
c12c3c4c(cc2cc2c(c1ccc3ccc4)cccc2)C,28038
c12c3c4c(cc1c1c(cc2ccc3c(cc4)C)cccc1)C,28039
c12c3c4c5c(cc3ccc2cc(c(c1cc4)C)C)cccc5,28040
c12c3c4c5c(cc3ccc2c(cc(c1cc4)C)C)cccc5,28041
c12c3c4c5c(cc3ccc1c(c(cc2cc4)C)C)cccc5,28042
c12c3c4c(cc2cc2c(c1ccc3c(cc4)C)cccc2)C,28043
c12c3c4c(c(c1cc1c(c2ccc3ccc4)cccc1)C)C,28044
c12c3c4c(ccc3ccc2c(c2c(c1cc4)cccc2)C)C,28045
c12c3c4c(ccc3ccc2c2c(c(c1cc4)C)cccc2)C,28046
c12c3c4c(cc(c3ccc2c2c(c(c1cc4)C)cccc2)C)C,28047
[C@@H]1([C@@H](c2c(C1)cccc2)C)C,28225
c12c(cc(cc1C)C)cccc2C,28226
[C@H]1(c2c(c3c1cccc3)cccc2C)C,28227
[C@H]1(CCc2c1cc(cc2)C)C,28231
[C@]12([C@H](C[C@H](CC1)C(=C)C)C(=C)CCC2)C,28237
C(c1c2c(ccc1)cccc2)(C)(C)C,28252
C1(C(C)(C)C)c2c(c3c1cccc3)cccc2,28295
C1(c2c(c3c1cccc3)cccc2)c1ccc(cc1)c1ccccc1,28365
c12c(c3c(c4c1cccc4)cccc3)cc1c(c2)c(ccc1)C,28444
[C@H](CCC(C)C)(CCCCCC)C,28452
[C@H](CCCC(C)C)(CCCCC)C,28453
[C@@H](CCC[C@H](CCC)C)(CCC)C,28454
[C@H](CCCCC)(CCC)C,28455
[C@@H](CCC(C)C)(CCCC)C,28456
[C@@H](CCCC(C)C)(CCC)C,28457
C(C[C@H](CC)C)C[C@@H](CC)C,28458
C(CCCCCCCC)(C)(C)C,28459
[C@H](CCC[C@@H](CC)C)(CCC)C,28468
[C@H](CCCCCCCCC)(CC)C,28469
C(CCCCCCCC)(CC)(C)C,28470
C(CCCCCCC)(CCC)(C)C,28471
C(CCCCCC)(CCCC)(C)C,28472
[C@@](CCCCC)(CCCC)(CC)C,28473
C(CCCCC)(CCCCC)(C)C,28474
[C@H]([C@@H](CCC)C)(CCCCCC)C,28475
[C@@H](CCCCCCC)(CC(C)C)C,28476
[C@@H](C[C@H](CCC)C)(CCCCC)C,28477
[C@@H]12C([C@@H]1CCC1=CCC[C@H]([C@]21C)C)(C)C,28481
C1(c2c(CC1)c(c1c(C(CC1)(C)C)c2C)C)(C)C,28559
C1(c2c(CC1)c(c1C(CCc1c2C)(C)C)C)(C)C,28560
c12c3c4CCC=Cc4cc2ccc2c1c(cc3)ccc2,28597
c12c3c4c(CCC=C4)cc2ccc2c1c(cc3)ccc2,28599
c1(c(cc(c(c1)C)C)C)CC,28812
C1(c2c(c3c1cccc3)cccc2)c1cc(ccc1)C,28923
C1(c2c(c3c1cccc3)cccc2)c1ccc(cc1)C,28924
C1([C@@H]2CC[C@H]1C(=C)C2)(C)C,28930
[C@H](CCC[C@@H](CCCC(C)C)C)(CCC[C@@H](CCC)C)C,29036
c12c3c(c(cc1cc1c(c2)cccc1)C)c(ccc3)C,29064
[C@]12(C(CCCC2=C)(C)C)CCC(=CC1)C,29073
C1(c2c(C=C1)cccc2)(C)C,29160
[C@@H](C(=C)C)(C)C=CC,29198
[C@@]123C([C@@H](C[C@H]1[C@@H](CC3)C)CC[C@H]2C)(C)C,29408
C(Cc1ccccc1)(CC)CC,29509
C([C@H](c1ccccc1)C)(C)(C)C,29524
[C@@H]1(C[C@H](CCC1)C)CC,29638
c12=c3c4=CCc1cccc2=CC=Cc3ccc4,29660
[C@H](CC)(c1ccccc1)C=C,29871
[C@@H]1(C2CCCCC2)CC[C@H](CC1)c1ccccc1,30088
C1(CC1)C(=CC)C,30175
[C@H](CCCCCCCCCC)(CCCCCC)C,30398
C1(CCCCC1)(c1ccccc1)c1ccccc1,30490
C(=CCC)(C(=CCC)CC)CC,30582
[C@@H]1([C@@H](Cc2c(C1)cccc2)C)C,30693
[C@H]1(CCCc2c1c(ccc2C)C)C,30755
C(C(C)C)(C(C)C)c1ccccc1,30803
[C@H]1(c2c(c3c1cccc3)ccc(c2)C)C,30834
C(CCCCC=C)CCCCC=C,30874
C(CCCCCC=C)CCCCC=C,30875
C(C=CC)C=CC=C,30898
C(CCCCCCC)(CCCCCCC)C,31131
C1CCc2c(C1)cc(cc2)CC,31189
C(CCCCCc1ccccc1)CCCCCC,31237
C(CCCCCCC)CCCCCc1ccccc1,31238
C(CC(=C)C=C)C=C(C)C,31253
C(CC(=CC(C)(C)C)C)(C)(C)C,31259
C(CCCC=C)CCC,31285
c12c3c4ccc1cccc2ccc3ccc4,31423
C(C=CC(C)(C)C)(C)(C)C,31529
[C@@H]1([C@@H](C1)C=C)C=CCCCC,31544
[C@H]1(CC[C@H](c2c1cc(cc2)C)C)C,31545
C(CC)(CC)c1ccc(cc1)C,31591
C(CC)(C)(C)C#CCC,31643
[C@H]12Cc3c(=C1C=c1c(=C2)cccc1)ccc1=CC=CCc31,31662
c12c(c(c(cc2C)C)C)ccc2c1cccc2,31693
c12c3c4c(c1cccc2c(c(c3)C)C)cccc4,31875
C1(CCc2c(C1)cc(cc2C)C)(C)C,31876
C(C=C(c1ccccc1)c1ccccc1)(C)(C)C,32016
[C@H]1(CCCC(=C)CC1)C,32097
C(c1cc2c(cc(C(C)C)cc2)cc1)(C)C,32241
c12c3c4c5c(c1cccc2c(cc3)C)cccc5ccc4,32415
[C@H]1([C@H](C1=C(C)C)C)C(C)C,32478
[C@H]1(CC1=C(C)C)CCCCCC,32479
C(C(=CC)C)(C)C,32737
C(CCCC)CC(=CCCCCC)C,32746
[C@H](CCCCCCCCCC)(CCCC)C,32796
C(CCCC=CC)CCC,32899
C(CCCCC)CCCCC=CC,32934
C(CC=CCC)CC,32935
C(CCC=CCCC)CCC=C,32936
[C@@H]1(CCCc2c1c(ccc2)C)C,32970
c12c(CCCC1)c(c1c(c2C)c2c(cc1)cccc2)C,33012
c1(c(ccc(c1)CC)C)CC,33044
c1(c(CC)cccc1CC)C,33045
c1(c(CC)cccc1C)CC,33046
c1(c(CC)ccc(c1)C)CC,33047
[C@H]12[C@H](CCC[C@H]1CC)CCCC2,33053
[C@H]12[C@@H](CC[C@H](C1)CC)CCCC2,33054
[C@@H]1(CC=C(C(=C1C)C)C)C,33115
c12c3c4c(c1cccc2ccc3)cc(c(c4)C)C,33199
c12c(c(c(c(c1cccc2)C=CC)C)C)C,33336
C(CCCCCCC)CCCCCCC=CC,33448
C(CCCCCCC=CCC)CCCCCC,33449
C(CCC(=C)C)(C)C,33451
C(CC=CCc1ccccc1)CC,33514
C(CCCCCC)(CCCCCC)C,33588
C(CC#CC)C,33629
C(CCCCCC=CC)CCCCC,33650
C(CCCCCCCC=CC)CCCCCCC,33684
C(CCCCCC=CCCCC)CCCCCC,33685
C1CC=CCCC=CCC=CC1,33686
C(c1cc(ccc1)C)(C)(C)C,33711
C(c1c(cccc1)C)(C)(C)C,33712
c12c3c4cc5c1c(ccc2ccc3C=C4)ccc5,33743
C(CCC)CCC=CC,33744
c1(CCC)c2c(ccc1)cccc2,33800
c12c(c3c(cc1ccc(c2)C)cccc3)C,33929
c1(c(cccc1C=C)C)C,33936
c1(c(ccc(c1)C=C)C)C,33937
c1(c(c(ccc1)C)C)c1ccccc1,34109
C(Cc1ccccc1)(CC)(C)C,34141
[C@H]12[C@@H](CCC[C@@H]1C)CCCC2,34193
c12c3c4c(ccc3ccc2ccc2c(c1cc4)ccc2)C,34232
C(CCCC)CCCC=CC,34320
c12c3CCC=c2ccc2c1c(cc3)ccc2,34327
c12c(c(ccc2)C)C=CC1,34442
c12c(cc(c3c1cccc3)C)c(ccc2)C,34454
c12c(cc3c(c2)cccc3)ccc(c1C)C,34455
c1(c2ccccc2)ccc(cc1)C#C,34464
[C@@H]12[C@H]([C@H](CC[C@H]1C(C)C)C)CC[C@H](C2)C,34540
[C@@H]1(CCc2c(C1)cccc2)c1ccccc1,34581
C(c1cc(cc(c1)CC)CC)(C)(C)C,34640
C(C(=C)C)C=CC(=CC)C,34671
C(C(=CC=CC(=C)C)C)C,34672
C1CC=CC=CC=C1,34695
C1C=CCC=CC=C1,34696
C1CC=C=CC1,34700
c12c3c(cc(c1cccc2C)C)c(ccc3)C,34859
c12c(c3c(c4c(cc3)cccc4)cc1C)ccc1c2cccc1,34873
c12c(CC=C(C1)C)c(ccc2C)C,34883
[C@@H]1(Cc2c(C=C1)c(ccc2C)C)C,34884
C1([C@@H](CCCC1)C)(C)C,35363
[C@H]1(C[C@@H](C[C@@H](C1)C)C)C,35364
C1(CCC(CC1)C)(C)C,35365
C1([C@@H](CCC1)C)(C)C,35367
[C@@H]1([C@H](CC[C@@H]1C)C)C,35368
C1CCc2c(C1)cc1c(c2)cccc1,35386
c12c(cc3c(c2)C=CCC3)C=CCC1,35387
C1(CCCCC1)(CC)C,35411
[C@@H]1(C[C@H](CCC1)C)CC,35412
[C@H]1([C@H](CCCC1)C)CC,35413
[C@@]12([C@H]([C@@H](CCC2)C)C[C@@H](CC1)C(C)C)C,35524
c12c(c3c(cc2)cccc3)cccc1CC,35701
c12c3c4c(c1cccc2cc(c3)C)cccc4,35702
[C@@]12([C@H](C[C@](C1)(C(C)C)C)CCC[C@H]2C)C,35756
[C@@H](CCCCC(C)C)(CCCC(C)C)C,35768
c12c3c4c5c(c1c1c(cc2c2c(c3cc3c4cccc3)cccc2)cccc1)cccc5,35837
c12c3c4c5c(c1cc1c(c2ccc3c2c(c4)cccc2)cccc1)cc1c(c5)cccc1,35838
c12c3c4c5c(c1c1c(cc2ccc3cc2c4cccc2)cccc1)cc1c(c5)cccc1,35839
c12c3c4c5c(c1c1c(cc2c2c(c3cc3c4cccc3)cccc2)cccc1)cc1c(c5)cccc1,35840
[C@@H]1(C2CCCCC2)C[C@@H](CCC1)C(C)C,35858
c12c3c4cc(c1cc1c(c2ccc3ccc4)cccc1)C,35861
[C@H]12[C@H](CC[C@@H]1C)CCC2,36099
[C@H]1(CCc2c(C1)cccc2)CC,36111
[C@@H]1(c2c(c3c1cccc3)c1c(cc2)cccc1)c1ccccc1,36114
[C@H]1(CC=CCC=C1)C=CCC,36344
C1([C@@H]([C@H](c2c1cccc2)c1ccccc1)C)(C)C,36512
